"ID","S2_DRSC_Untreated_1","S2_DRSC_Untreated_3","S2_DRSC_Untreated_4","S2_DRSC_CG8144_RNAi_1","S2_DRSC_CG8144_RNAi_3","S2_DRSC_CG8144_RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0331509",192.628165466452,176.46682554733,173.069177220657,318.91009482663,342.85313150869,334.174426966935,0.00527083784625363,1.26633450830788,3.36859324231714e-07,2.4054961798814,2.27812034435429
"FBtr0332478",20.7998668248046,8.19934146245917,8.21756760978186,107.632557087372,80.5968992335033,167.796354322723,0.000350901132249459,4.72592132912825,2.24260965200651e-08,26.4633046937885,3.45481523044832
"FBtr0080892",213.099592555914,191.689402910364,212.819447763355,405.842821617504,440.126002537226,405.024868916454,1.08503138569442e-05,1.47134217186343,6.93443718089362e-10,2.77279733280858,4.96455769920093
"FBtr0085987",12.7854717668033,8.63568679550652,10.4508875976876,43.8429522355533,55.083070499677,42.4821918456509,0.0014023689941645,3.17957868293287,8.96254230309006e-08,9.06042473721576,2.85313769889096
"FBtr0071004",25.2952951383866,14.9837024415583,17.672935383101,66.9405906370086,69.6547641909083,88.0474757369184,0.00510850442081448,2.89019543172868,3.26484592625709e-07,7.41370870996956,2.29170622645161
"FBtr0075966",450.184404266758,403.532875292778,403.985995521728,679.395553297927,700.515011031294,787.510562585393,0.000671572421663522,1.13485732272393,4.29202033401624e-08,2.19596844356754,3.17290714660974
"FBtr0333073",281.288861566342,277.48997240132,244.316587473404,530.178610301366,595.434582193274,517.096544128241,5.33089904585061e-06,1.48915786949074,3.40697836380815e-10,2.80725062370266,5.27319954186917
"FBtr0079062",180.796873138571,169.545097450722,184.37050197726,321.82121164251,312.294186137894,344.372224145997,0.00659490937470388,1.26193921007278,4.21480755077899e-07,2.39817877491307,2.18079116802307
"FBtr0081619",156.61204482377,85.6672475698877,115.17081386402,434.604592204837,482.805586118692,529.639064159923,7.33166372805515e-09,2.92065489262464,4.68566736630354e-13,7.5718975580775,8.13479746247675
"FBtr0340212",0.0235118010402529,3.75656894991203,3.76775245376855,29.8457891406413,19.669123743834,32.7429270362062,0.00158920099040582,5.25580555647364,1.01565858656983e-07,38.2080720324969,2.79882117295996
"FBtr0112994",424.949024719049,235.385756448217,262.889830172437,3413.63890853785,3977.3379590604,3405.278175699,6.39968757976668e-35,5.11823719577024,4.09004127293838e-39,34.7330499464045,34.193841226906
"FBtr0334053",2607.47120726672,2884.8739722804,2186.35391158542,4065.37679664698,4146.11574459464,4267.84826594158,0.00476347755091649,1.01086381187987,3.04433920298874e-07,2.01511728797135,2.32207587716331
"FBtr0113323",39.2146461325346,13.1318021135313,13.1562099159764,240.419791587548,296.904768919085,254.478907533522,2.60624934931904e-08,5.20305097229788,1.6656543422503e-12,36.8361651692679,7.58398403610891
"FBtr0073779",555.623904004537,682.26467820141,571.541603752871,1197.79857466637,1156.760355251,1112.41479993288,5.33078762053251e-08,1.35272359617961,3.40690715187097e-12,2.55393816625923,7.27320861949494
"FBtr0082452",4714.82471762906,4812.35389139806,4403.0236917649,8181.7535059256,8115.78950422853,8387.23254182594,7.52519958318602e-14,1.19084744821997,4.8093561597661e-18,2.28286800911833,13.1234819772322
"FBtr0300017",13428.375908635,12697.1826904297,10346.2064407019,22934.4621963845,26580.5630281652,24319.8878715756,5.47339275877804e-08,1.46790231842408,3.49804611668565e-12,2.76619395902576,7.26174338671043
"FBtr0089349",1039.20277972019,785.552233198079,834.064409466965,2762.03780629748,3115.5820264724,2999.19267074716,1.1477820102799e-26,2.51022047671129,7.33547651485846e-31,5.69707135832302,25.9401405864347
"FBtr0085899",472.807535675361,378.815161639574,487.405044495727,911.679031942574,924.338823963008,944.248895000072,3.41087374066015e-08,1.52109048717147,2.17988990903058e-12,2.87007907759075,7.46713435644996
"FBtr0087089",21.1493023644996,9.78687615969533,26.8495994786483,147.95883718254,224.637701847736,88.0168742984804,0.00446454725464272,4.3915676047731,2.85329280669951e-07,20.9890884168396,2.35022257591985
"FBtr0088506",829.111552026381,669.719497243856,739.795716625267,1344.56501043845,1486.97572022469,1505.35161458646,1.12992301850135e-08,1.37705557272861,7.22133967215023e-13,2.59737725471283,7.94695114393156
"FBtr0299920",35.4778689622557,43.2875986864881,38.6957622522769,162.400821821673,141.95703919709,170.30015651324,9.96374170841094e-09,2.91288782756642,6.36782879044605e-13,7.53124212438107,8.0015775392714
"FBtr0080592",45.7600420178345,23.6436406565538,34.30557931654,110.780460595871,134.452417576418,132.447999476464,0.00537876581555098,2.69851277327709,3.43757002335974e-07,6.49132402875083,2.26931736392191
"FBtr0306087",139.050475554765,84.5338615855783,139.434201441454,371.291553606649,379.645658462162,442.223253427858,3.18625250046771e-06,2.4790951180492,2.03633444140583e-10,5.57547653830326,5.49671981070231
"FBtr0076668",154.009726483218,174.776893170289,174.977696807559,399.381025954574,346.156751528334,328.311490394124,0.00014285782817358,1.57764627608285,9.13004589848406e-09,2.98482484934818,3.84509595661522
"FBtr0300889",216.064878420581,197.632287090092,168.948651593238,525.834911866581,559.411528000699,567.330912536731,2.11509801699406e-13,2.1723384204096,1.35175945356558e-17,4.5075341454949,12.674669501928
"FBtr0305679",276.209557605439,215.202468985884,261.711480142503,469.661896576327,549.251994573275,504.972940724988,0.000544430149432102,1.46755184967357,3.47945388529495e-08,2.7655220590273,3.26405783245945
"FBtr0073422",130.225051951903,65.5586569850888,55.9915944388135,304.280038470617,443.636696653598,343.589911508487,0.00273269459201153,3.06669851817055,1.74646551544164e-07,8.37853796004183,2.56340890267091
"FBtr0308621",254.477988659462,123.45960237957,202.733749190343,777.736106932935,1103.6791356561,687.06187296393,1.07572863723972e-05,3.09641497108942,6.87498330184519e-10,8.55290770041871,4.9682972697595
"FBtr0072506",572.076559545849,556.285012669563,475.396004129231,1471.58714397531,1553.52444368514,1620.69858490611,5.80728068518961e-29,2.21487856099217,3.71143393953448e-33,4.64242486448305,28.2360271825627
"FBtr0301143",325.723140482413,239.656455176937,321.197059014896,730.071362012845,658.264800728847,960.925605787489,2.374963982876e-05,2.02864727573273,1.51783983055921e-09,4.08022094250552,4.62434297221041
"FBtr0112808",211.484163649672,282.866471474164,175.589685981215,651.822159571829,742.11595517836,569.199985958324,4.5953126552327e-06,2.23722250877078,2.93686499343817e-10,4.71488475810585,5.33768493480606
"FBtr0347200",233.761424145076,238.200369340807,249.608899727921,548.004279393642,475.910784331535,582.754979842098,1.16451740687804e-07,1.66895716211115,7.442432459117e-12,3.17984658333071,6.93385401536925
"FBtr0301501",289.089252506849,277.456741489202,212.853210116993,505.895339000754,491.716675431448,624.022416885192,0.00917790612213825,1.52555398501333,5.86560115174682e-07,2.87897245349686,2.03725638887778
"FBtr0339741",0.37569835731631,2.00387822794656,2.01237723785843,17.4977289437852,17.8933301308136,14.1222162923145,0.00325936733468486,5.52274805451817,2.08306214270139e-07,45.9740562551984,2.48686669125728
