"ID"	"S2_DRSC_CG8144_RNAi_1"	"S2_DRSC_CG8144_RNAi_3"	"S2_DRSC_CG8144_RNAi_4"	"S2_DRSC_Untreated_1"	"S2_DRSC_Untreated_3"	"S2_DRSC_Untreated_4"
"FBtr0084953"	"87.5512233023487"	"141.043226188473"	"45.9993283168778"	"87.547036651572"	"140.181435410085"	"51.1394516627562"
"FBtr0084952"	"448.210909977295"	"443.730603521809"	"512.488124439421"	"373.353329967968"	"353.804961235983"	"384.663771050745"
"FBtr0100113"	"269.612842802749"	"238.63301475848"	"222.398438423525"	"257.336856037167"	"283.046315741587"	"262.549120460845"
"FBtr0330182"	"269.612842802749"	"238.63301475848"	"222.398438423525"	"257.336856037167"	"283.046315741587"	"262.549120460845"
"FBtr0307203"	"39.5533090346327"	"51.1478627459216"	"46.651335118583"	"49.4984577550989"	"34.0736050428036"	"44.8576670259725"
"FBtr0084863"	"115.970765123129"	"124.666727166327"	"102.055578451509"	"171.247516608612"	"168.064878997324"	"182.536939355423"
"FBtr0333370"	"786.080125694171"	"2309.36788789494"	"2304.25023987272"	"4408.02436094784"	"2334.92190435909"	"2320.61249669268"
"FBtr0345036"	"1501.12739942467"	"1375.01758988325"	"0"	"1501.12320962581"	"4535.40987241311"	"1063.17392319934"
"FBtr0076892"	"12254.9189308982"	"12356.361241436"	"13144.2936268567"	"10819.8566881008"	"8602.42309687035"	"13861.3883440774"
"FBtr0070676"	"22.7859606714758"	"18.4700570712572"	"31.7079413520474"	"29.0943712751246"	"29.0584173379629"	"23.7653091450877"
"FBtr0082127"	"12.2671859800765"	"4.41627690749436"	"11.2690641004931"	"13.0999589989371"	"19.8398579571382"	"16.4149883132132"
"FBtr0087279"	"372.226179295123"	"362.585890936382"	"361.724126570193"	"369.711128847008"	"360.866016687302"	"402.869885728198"
"FBtr0074282"	"364.172754437737"	"370.977177102276"	"373.626082575192"	"329.867781301064"	"310.821465879543"	"364.783462073946"
"FBtr0074066"	"376.74722961273"	"400.258328720286"	"394.707685129839"	"403.808519075238"	"370.675445982845"	"403.029269053913"
"FBtr0088961"	"318.537307276942"	"289.047900962814"	"345.822537029796"	"371.385745390994"	"303.694724561175"	"337.583405177458"
"FBtr0344892"	"215.086667214803"	"171.57596547558"	"204.247399865687"	"162.095771030542"	"128.001612167693"	"185.189245819971"
"FBtr0336908"	"1473.42457229398"	"1635.12390975146"	"1648.47517090306"	"1601.96942198441"	"1636.0085099167"	"1457.04127215831"
"FBtr0334163"	"11.0617482635551"	"10.0030086128067"	"5.71840067082656"	"11.0575629460896"	"12.5654249475179"	"19.4172434234289"
"FBtr0330045"	"75.2846957733435"	"116.145786321741"	"79.4783174751222"	"100.73280180724"	"73.2178328446771"	"79.4813094796836"
"FBtr0082987"	"63.7292537209462"	"40.0612344767289"	"73.0555127073239"	"53.1648495519181"	"61.7654159227125"	"66.9796625977171"
"FBtr0301810"	"506.998544395793"	"409.045175009373"	"338.297596193879"	"258.013344174122"	"348.402475549292"	"411.064312107224"
"FBtr0081362"	"282.698753872985"	"150.956844905224"	"247.161453666618"	"45.8328186028125"	"75.3569518592094"	"155.863505731523"
"FBtr0332969"	"350.59539895524"	"542.605109665036"	"506.360871989108"	"554.611244419746"	"447.593890568729"	"403.523863967855"
"FBtr0070915"	"9282.77355784201"	"12971.9062677935"	"13778.8641112116"	"18665.4306768417"	"12433.2439350423"	"13500.3580522972"
"FBtr0070916"	"73.4095036536814"	"61.1997961697943"	"39.4489742132906"	"32.2983812211668"	"62.1817847971507"	"47.3597336200239"
"FBtr0345293"	"5360.25361833177"	"6557.4222153045"	"4691.84247235552"	"5360.24944438881"	"4304.03422334087"	"7451.76898933263"
"FBtr0343329"	"5534.72709187054"	"3140.08606510651"	"3154.38899725592"	"1529.72613495287"	"3128.83705603404"	"3128.841627929"
"FBtr0343328"	"15567.1694708551"	"14116.4625732491"	"16863.7631168087"	"15567.1653536922"	"16632.1432107159"	"19027.7970399027"
"FBtr0085452"	"1250.12832647254"	"1311.98533151843"	"1243.05800880209"	"1090.73165199347"	"1066.72281826766"	"1080.15328285774"
"FBtr0082898"	"12.0809797032304"	"7.17827888000025"	"14.0409316297262"	"11.2421984604033"	"11.4647337438491"	"14.0438038455359"
"FBtr0080587"	"339.967106247667"	"360.909624260294"	"347.194381267714"	"402.513506714389"	"349.935413943247"	"427.63129090172"
"FBtr0344018"	"299.698045365205"	"336.480879799197"	"355.690223964539"	"388.916955841048"	"351.643863632375"	"367.829268418875"
"FBtr0080630"	"255.47245796704"	"244.905580774419"	"171.504247612929"	"122.667571084425"	"170.524530253932"	"151.935240022099"
"FBtr0087828"	"197.13627456713"	"203.618848869992"	"291.39101371305"	"306.569553071657"	"274.991957009184"	"231.589882716115"
"FBtr0333099"	"388.162962275124"	"320.981211608971"	"273.207261261812"	"267.743631679699"	"351.195868157713"	"359.97407100658"
"FBtr0073202"	"924.914366265492"	"960.88028306945"	"987.021578932009"	"973.430094089528"	"863.262890344145"	"993.125227045645"
"FBtr0087738"	"62.3355794573461"	"64.6939598369608"	"68.9835161234772"	"59.8304394922278"	"49.2292912994544"	"62.1156918215502"
"FBtr0074085"	"262.898366695364"	"283.116365060763"	"335.707273502373"	"315.350830086149"	"270.192063387976"	"303.414643414134"
"FBtr0346187"	"52.0893486371616"	"50.3312553295084"	"43.4414703717226"	"59.9528711650108"	"44.3011432712161"	"63.239142773321"
"FBtr0086964"	"50.7214050809667"	"55.0548393380581"	"28.3476159413732"	"30.1435645857954"	"33.8711833323914"	"36.6376049567487"
"FBtr0340144"	"160.567331664594"	"133.975356124646"	"216.305503071741"	"184.262210154342"	"189.437374482883"	"160.840735315126"
"FBtr0070807"	"449.611468388944"	"464.675678547464"	"432.548772565868"	"516.971954172324"	"481.623190716754"	"558.363299842729"
"FBtr0332398"	"36.7760787446362"	"24.0814911544386"	"54.1089680866208"	"33.4311754340006"	"36.9467992093222"	"23.2216763821019"
"FBtr0070151"	"667.087893793936"	"619.364905740224"	"578.308997534841"	"603.546565991227"	"734.651943278171"	"580.058779564021"
"FBtr0308652"	"250.846294072449"	"335.197748163265"	"364.313596986401"	"386.334104709305"	"304.061577399276"	"320.132972779206"
"FBtr0077813"	"676.489520770063"	"618.766627756133"	"719.540134734561"	"583.056823189904"	"621.460182845608"	"724.04217929176"
"FBtr0081869"	"315.468184716413"	"319.90571014796"	"279.524223670599"	"325.459375452435"	"333.645422813726"	"354.267234406678"
"FBtr0334597"	"79.6004323564447"	"68.6359421182666"	"78.0452791626411"	"54.6659325127486"	"50.742422179127"	"62.0439283105187"
"FBtr0082624"	"617.242449120481"	"681.67628513581"	"641.409851224643"	"616.400834902078"	"569.451597568811"	"591.727923463797"
"FBtr0339894"	"46.6958343906058"	"29.1971023573911"	"69.5963926633128"	"39.2056959507351"	"47.2443162528161"	"22.3180806217394"
"FBtr0070038"	"1702.383035881"	"1509.75333972"	"1258.09206080062"	"1228.49913847352"	"1551.19612362777"	"1422.90534368064"
"FBtr0074653"	"371.370187622594"	"349.523366268709"	"400.209522123963"	"363.061017473456"	"375.292742694113"	"356.394936437828"
"FBtr0343416"	"450.228532405698"	"491.035208866198"	"453.899611152583"	"567.467382678932"	"440.218914262314"	"426.543689902725"
"FBtr0079525"	"4209.84691048468"	"3990.07094928861"	"4336.54314163515"	"4137.13094928741"	"4259.83461116028"	"4164.16948880626"
"FBtr0082386"	"218.521764389363"	"305.926088164047"	"357.815816119144"	"561.699383317398"	"371.042860641253"	"369.012306090767"
"FBtr0346638"	"1257.22521630895"	"1299.83669087737"	"1093.95088490975"	"858.185153849797"	"938.096247177669"	"1091.06792702199"
"FBtr0074884"	"2044.45587054489"	"2101.2799676565"	"1970.96709395341"	"1991.79606400384"	"2079.5562733249"	"1971.8387219402"
"FBtr0304716"	"93.3420364851838"	"156.787087479233"	"137.313895787868"	"205.043557351566"	"199.610219774728"	"112.008825318273"
"FBtr0081471"	"581.090969597206"	"742.299728472118"	"972.565382775402"	"1126.60707229614"	"791.565150774538"	"880.058097038686"
"FBtr0343870"	"476.400994335156"	"338.34595319595"	"180.760524531487"	"36.7871709215366"	"274.701298768172"	"212.07787539937"
"FBtr0081470"	"644.248074422589"	"670.739231252169"	"649.810110165607"	"452.020845481574"	"405.086724045398"	"551.560310538447"
"FBtr0086652"	"567.751636456752"	"526.915296734121"	"572.864762281622"	"476.003990360577"	"484.706051653516"	"478.145315333116"
"FBtr0071582"	"9727.7393972514"	"9315.37383705127"	"9187.61949880026"	"11990.6567310681"	"13241.0054427419"	"11584.7009357535"
"FBtr0342870"	"132.323970991777"	"426.473529658266"	"136.028174781794"	"320.935885025001"	"319.649197540168"	"37.157734293367"
"FBtr0334992"	"246.678574208519"	"211.702080914893"	"220.248643262348"	"252.514196587977"	"306.614518687712"	"217.686152793402"
"FBtr0074217"	"2725.81890652627"	"2928.95973819694"	"2791.4946616623"	"2502.94319303813"	"2669.69333845734"	"2279.93613462116"
"FBtr0334990"	"34.8012415472777"	"3.39512312211218"	"41.2319710332948"	"26.4862598128483"	"25.7503942480786"	"54.9953884243923"
"FBtr0334991"	"76.0793212655415"	"168.014144302701"	"102.951839483445"	"141.252497868147"	"156.579381949918"	"24.7098714375375"
"FBtr0307337"	"91.2770659619157"	"102.073132001415"	"78.9244021618773"	"112.262850349532"	"110.078690495911"	"118.984184405813"
"FBtr0087502"	"302.3084743582"	"405.110417858457"	"496.312089009725"	"487.472205577486"	"286.629554285606"	"419.212630103763"
"FBtr0087501"	"1784.74951177556"	"1512.93223943815"	"1406.85604178527"	"1532.222893157"	"2131.96686338139"	"1478.15291702399"
"FBtr0331358"	"194.399055700377"	"165.517343169386"	"182.022937732725"	"173.107851209354"	"176.51839051665"	"194.867537480696"
"FBtr0085691"	"116.583915376129"	"158.327608331307"	"179.35930102418"	"165.51991754633"	"110.760584796854"	"138.203750312329"
"FBtr0113252"	"1508.17330581434"	"1672.52625249867"	"1721.91198468017"	"1934.14020034082"	"1904.65778362522"	"1650.79216716669"
"FBtr0083899"	"2560.20926102085"	"2604.61376693963"	"2572.19552750249"	"2191.87826090338"	"2304.78408127851"	"2045.48102417407"
"FBtr0303867"	"97.5065564197207"	"93.3067488399772"	"108.069732898432"	"86.9248864997809"	"73.321301605465"	"97.6484039092685"
"FBtr0072526"	"304.332711162379"	"325.535505515898"	"378.695617056521"	"339.103556666194"	"274.979677226744"	"309.845746495444"
"FBtr0072527"	"23.4437860412292"	"31.789705930107"	"3.28541876140308"	"13.5532760231815"	"3.28444513757438"	"36.9696910222154"
"FBtr0073297"	"12.8574770586445"	"38.7522625848082"	"10.4762983646526"	"12.8532872667981"	"0"	"10.4791648836123"
"FBtr0073296"	"103.678936780286"	"86.7490465664288"	"118.729988615373"	"156.722924919713"	"121.394464610957"	"192.477843249445"
"FBtr0073295"	"75.916555498657"	"66.8691495548878"	"49.7320606999512"	"75.9123662361374"	"81.4261660576087"	"98.5624688846153"
"FBtr0113140"	"24.8473533050367"	"13.3719505505673"	"57.2997599725128"	"183.860110027468"	"232.114436852534"	"124.117203245289"
"FBtr0308034"	"111.058615384353"	"120.91947058625"	"124.580687858425"	"228.199918129478"	"269.392906314083"	"175.909970378244"
"FBtr0088900"	"1056.296462504"	"832.670681110094"	"1132.83850095145"	"970.115015720134"	"1129.37732418469"	"988.377981248788"
"FBtr0088901"	"16.6543440023963"	"43.6867914838607"	"3.23540057442894"	"45.7109816427514"	"50.871429732978"	"29.3039595042389"
"FBtr0088902"	"177.836717191993"	"369.082968168349"	"55.1189171119948"	"439.16061520218"	"403.558117232057"	"409.913951225074"
"FBtr0081332"	"726.363486508657"	"742.222987239334"	"731.835518757403"	"724.113537780382"	"738.224256920343"	"726.247257428331"
"FBtr0072766"	"18.1292832633331"	"22.7912009424194"	"13.8166533117154"	"27.3292977163915"	"27.2702102787729"	"29.068165160783"
"FBtr0078700"	"2974.87619820755"	"3163.83353272935"	"3200.46726423837"	"3432.10904178234"	"3234.05206683178"	"3270.69583776045"
"FBtr0078701"	"640.748239405961"	"366.225054546138"	"375.410326979958"	"212.650770928464"	"404.002706140042"	"385.625719030181"
"FBtr0113238"	"57.4237067158103"	"65.7491785428613"	"58.6987023015348"	"44.7436091326273"	"41.9641045459319"	"41.0873282430199"
"FBtr0081262"	"25.4675661998577"	"22.2865927069407"	"28.2907153643628"	"24.6295928431571"	"27.4313547546541"	"23.1432302150175"
"FBtr0080113"	"950.719661923486"	"1053.98364705306"	"1015.42177598809"	"1018.84032299727"	"949.963469473887"	"954.450857020616"
"FBtr0077025"	"245.590210459755"	"216.825718830893"	"220.470886936664"	"193.361990241368"	"254.233167065265"	"175.760368993605"
"FBtr0079211"	"441.174700930031"	"446.180522559226"	"560.167252966481"	"455.403405796601"	"551.595508464341"	"257.621648160527"
"FBtr0086884"	"378.028697200493"	"320.907502281452"	"325.21251092828"	"433.446165498027"	"421.747816943427"	"570.003813452508"
"FBtr0086883"	"320.013653246134"	"341.787909352736"	"419.767950223126"	"325.035031026267"	"316.930068812305"	"219.23883282918"
"FBtr0081807"	"104.241315494691"	"157.437622198388"	"213.056225582894"	"220.269779777703"	"99.9222424295005"	"208.345508400096"
"FBtr0334315"	"218.159638907362"	"147.551830828434"	"174.194625787915"	"71.0697151288163"	"155.441135446846"	"81.4230070715307"
"FBtr0100368"	"244.743773832933"	"279.655443070238"	"217.445591417427"	"307.904592318154"	"324.725647563994"	"282.358164350069"
"FBtr0079467"	"228.571971687903"	"225.055155365478"	"232.361470915657"	"219.64455650639"	"221.3935770848"	"220.483760000598"
"FBtr0310647"	"502.822191606392"	"376.110297135936"	"256.677559216802"	"1030.4167130843"	"1348.21339889898"	"1134.82758490384"
"FBtr0340190"	"446.590582687562"	"587.742015988712"	"795.873218363397"	"228.368857620349"	"0"	"92.8778153342299"
"FBtr0073732"	"1164.40270041567"	"844.911323207429"	"747.072255048974"	"626.027320599206"	"1021.60443320678"	"800.983953142782"
"FBtr0310648"	"15.6447087236217"	"31.054471394059"	"28.4026615180774"	"55.9187771982503"	"90.1662410819257"	"0.17037987475819"
"FBtr0073731"	"442.13244143707"	"636.983132186034"	"564.766074918021"	"744.526660002513"	"553.732608743687"	"680.107483594908"
"FBtr0330398"	"442.13244143707"	"636.983132186034"	"564.766074918021"	"744.526660002513"	"553.732608743687"	"680.107483594908"
"FBtr0084172"	"866.195933893789"	"715.51984312825"	"805.394664630922"	"866.191748601598"	"938.92886182831"	"1108.41962764584"
"FBtr0084173"	"26.0702581276377"	"49.3952227947125"	"54.4787898124701"	"93.9100263443396"	"49.3885884013777"	"62.6246817199263"
"FBtr0340277"	"504.910251539525"	"496.265965682979"	"509.965077320976"	"504.06907994173"	"486.839069268746"	"518.532773637356"
"FBtr0070479"	"609.562879061631"	"604.620246700417"	"632.45932261666"	"517.02780447731"	"477.969474672717"	"567.792582907096"
"FBtr0079290"	"1875.55779134425"	"2014.16706164113"	"2162.03822203503"	"1562.24758140605"	"1338.28177256044"	"1430.49060533118"
"FBtr0075941"	"2333.31088042942"	"2116.58466593825"	"2428.82803301266"	"1830.49696832749"	"2136.54811478149"	"1639.13343480164"
"FBtr0075942"	"1117.70297847357"	"1118.71194333653"	"1111.35099761031"	"604.83019442104"	"720.563057338203"	"528.391963828088"
"FBtr0075943"	"371.155827740421"	"497.165376973242"	"369.536436223"	"371.151639010813"	"0"	"778.108444263899"
"FBtr0078448"	"202.512401782121"	"182.361742300272"	"192.514201699412"	"184.924676068505"	"199.90038788434"	"204.521535582483"
"FBtr0114586"	"1003.65945137888"	"1126.8724742226"	"1004.99764069852"	"1167.51812645712"	"1298.71237765884"	"891.021337603273"
"FBtr0343272"	"149.111920856438"	"138.470272319253"	"176.142448637399"	"145.760082656638"	"49.4104538948739"	"272.906167280768"
"FBtr0300705"	"361.610100471122"	"374.046174473143"	"360.413099948302"	"359.946591210752"	"351.042557864141"	"374.896212784239"
"FBtr0300245"	"59.6798380046743"	"33.9188238015602"	"41.913093743363"	"0"	"18.9129420771572"	"10.917754585757"
"FBtr0305060"	"29.4481114704834"	"19.0281029204534"	"21.6161813314582"	"38.4930653755562"	"50.9995653272402"	"43.2252188966562"
"FBtr0300542"	"247.019911722121"	"292.174502506704"	"241.726183481745"	"181.91619447638"	"190.39666306942"	"161.196462383055"
"FBtr0336693"	"30.540916211909"	"19.3078807940143"	"25.7165946855128"	"20.2701271935289"	"17.4694361354889"	"30.3008412827241"
"FBtr0305059"	"46.9385372109453"	"40.1524887474775"	"65.456080138379"	"31.6094432557881"	"27.056302271487"	"26.1875062910234"
"FBtr0336697"	"64.2318208134781"	"68.3541550442259"	"59.1709365873927"	"19.8326903577554"	"11.4428951720864"	"32.5570231128555"
"FBtr0302767"	"210.931372664986"	"288.050328848685"	"267.457954674447"	"271.739292286263"	"181.526307521033"	"240.607625304455"
"FBtr0344190"	"12.5833905623938"	"11.9226398620493"	"36.8093089538906"	"38.2984534777298"	"36.8082696187258"	"11.9207545905039"
"FBtr0302768"	"608.860893675285"	"462.613486215407"	"595.335156530491"	"566.65855768614"	"668.592216752243"	"631.536126615244"
"FBtr0302771"	"66.778423135898"	"82.0084451751443"	"9.20754250444848"	"0"	"29.7386592162861"	"9.21066523435697"
"FBtr0302766"	"16.8006652121924"	"0.951123347576882"	"49.9510353397256"	"64.2238096150244"	"75.359910751984"	"41.7866044235872"
"FBtr0302772"	"18.4206575368787"	"15.2360401456232"	"37.0513432939391"	"61.1988715670901"	"33.4136175773177"	"79.7856190772024"
"FBtr0339425"	"1335.43732830024"	"1224.99192003804"	"1325.39298135894"	"1103.41847772692"	"1128.36848995568"	"1344.34071071174"
"FBtr0100352"	"50.3410633569405"	"10.2737246312329"	"10.2686925202208"	"6.27803806747617"	"56.0062222463184"	"34.5412674895935"
"FBtr0081325"	"702.543297541803"	"564.569033149356"	"845.362161624225"	"650.002244305081"	"829.045727498593"	"482.13123816542"
"FBtr0331244"	"32.8260744278566"	"10.2109736533856"	"10.2056073639367"	"2.06442142786785"	"24.1404978422903"	"21.1586623026096"
"FBtr0305952"	"291.317071036983"	"230.291255816766"	"272.132358396722"	"345.737013781839"	"367.15621834961"	"337.519341505404"
"FBtr0331243"	"148.671664544822"	"366.961371705573"	"27.8641777475543"	"298.109149783613"	"64.2874603650043"	"471.028913432096"
"FBtr0273423"	"105.434182295238"	"95.2915307297828"	"107.429061775347"	"38.348848664027"	"33.6385667465118"	"62.5980957063554"
"FBtr0273424"	"49.93294829832"	"55.6569006448143"	"27.157419351839"	"12.2734153257813"	"39.1057004827632"	"4.18103838959108"
"FBtr0078946"	"305.472485646123"	"180.742107734582"	"193.966895165973"	"88.5370153166614"	"155.292639646001"	"204.147434138321"
"FBtr0301244"	"262.064168507057"	"316.974060336754"	"137.871468986286"	"258.709030561971"	"371.811872660924"	"220.99636139221"
"FBtr0336458"	"916.813269275197"	"989.845311705828"	"1095.92734487292"	"1323.19975197807"	"1157.39741817766"	"1235.72804842143"
"FBtr0074493"	"717.780289855219"	"846.871978550377"	"860.60446256501"	"869.828512947742"	"804.670990867322"	"763.462058512954"
"FBtr0070974"	"524.508074613669"	"551.746820347773"	"567.748162741841"	"598.872394736744"	"588.75587536368"	"561.748984275089"
"FBtr0077843"	"73.5322906642728"	"86.5407030343765"	"103.679771125506"	"77.7141626321853"	"19.6747281163942"	"91.6820568624684"
"FBtr0080490"	"65.1929749261696"	"54.9057661214932"	"72.3802098733594"	"38.6435977774951"	"44.7801149870551"	"37.4244815882283"
"FBtr0087621"	"5460.87501267424"	"5641.89493563478"	"4654.39029678338"	"13047.2391062488"	"15783.4122842717"	"11182.9142031835"
"FBtr0087618"	"10488.6817885169"	"11716.2682499743"	"9826.77184937183"	"6840.50774918316"	"7614.55125237114"	"5869.29973964243"
"FBtr0304848"	"50.1985260976594"	"85.268412219313"	"49.2734028082648"	"51.8693704993011"	"56.1277491024604"	"18.4273644341102"
"FBtr0087617"	"729.291403038221"	"959.002950950042"	"815.558811430813"	"188.530633382227"	"43.464434459502"	"84.1980918674371"
"FBtr0304851"	"6966.79661607448"	"6733.72674367739"	"6077.36239868348"	"7229.2295305604"	"7793.86235654249"	"7763.79736458504"
"FBtr0301964"	"655.734615363968"	"799.090137567968"	"1050.56667870698"	"251.046765403933"	"90.7601644106344"	"0"
"FBtr0304853"	"10.1095548146984"	"0.535609960706129"	"16.1778072115437"	"17.4200097553318"	"24.0002689377413"	"16.1807157688048"
"FBtr0088020"	"11.8468066991929"	"11.6359689909004"	"6.21106154269889"	"8.05095585487511"	"11.6300807548214"	"10.7307820987984"
"FBtr0084282"	"382.454821739727"	"417.216766196345"	"189.577591760703"	"82.5978944769591"	"134.793220757155"	"134.797446004921"
"FBtr0308848"	"761.330092769901"	"748.729057232051"	"794.520233597323"	"831.272773416265"	"830.437666134646"	"865.46216676894"
"FBtr0334561"	"95.5112218359064"	"105.566272517458"	"134.30788899868"	"55.0521993726469"	"52.4234712806834"	"21.9388547288819"
"FBtr0084283"	"118.252948104871"	"4.54800649251584"	"171.922492247616"	"196.591269251455"	"225.690985958586"	"263.853845178852"
"FBtr0072737"	"648.781948009793"	"541.975864904087"	"501.537495010545"	"413.640243506473"	"581.391373662325"	"509.627461319575"
"FBtr0072736"	"99.9627383729288"	"178.087375127132"	"161.160066996915"	"161.943434457261"	"65.8586306817223"	"148.693831684265"
"FBtr0072735"	"424.734375166717"	"525.323394464534"	"498.988822655649"	"625.931233441337"	"564.810462618577"	"511.144109123236"
"FBtr0082829"	"79.4589296694873"	"83.0484981870786"	"84.7628127552435"	"82.7839996588206"	"66.7128905345723"	"89.0630583587056"
"FBtr0301717"	"352.64435354725"	"310.695404316618"	"410.220268557072"	"364.335282253163"	"399.065134308313"	"319.27377814195"
"FBtr0304053"	"207.269149398968"	"226.859526249092"	"98.0767429404951"	"268.083916179715"	"353.903451196348"	"239.821999501463"
"FBtr0077670"	"521.806264057807"	"479.713284658027"	"517.819521521257"	"455.710196686441"	"455.887465841668"	"504.483728871255"
"FBtr0111024"	"55.7692428906674"	"85.3939384687435"	"49.9297949405357"	"133.040029286266"	"143.242198391567"	"84.4588956943221"
"FBtr0079026"	"1906.48198967822"	"1901.15790128245"	"1852.87640223354"	"2001.36090662626"	"2081.09285719745"	"1957.33270803075"
"FBtr0078537"	"102.626639777522"	"84.450842217252"	"95.9528768842423"	"90.8415768087175"	"95.9518790064806"	"110.118061781072"
"FBtr0075067"	"232.64152053245"	"222.566520095681"	"243.158742915912"	"235.976524622883"	"247.448785682295"	"221.706563054107"
"FBtr0299814"	"26.1331720527345"	"31.7370612433194"	"23.015608784763"	"22.0908022362976"	"20.3996000897936"	"23.0185253858414"
"FBtr0343052"	"118.207325529296"	"83.7023032619716"	"92.8250248737178"	"66.4319325756395"	"95.8666112228123"	"82.6859859197857"
"FBtr0070859"	"143.320527769606"	"157.20002024053"	"131.148641278302"	"112.686980820407"	"104.20293520977"	"119.475612627847"
"FBtr0074467"	"58.6281068928558"	"63.6048037123562"	"61.8798728357909"	"55.3011642285605"	"44.6759642769016"	"59.3023100347547"
"FBtr0072375"	"232.267060601983"	"247.507893250468"	"228.355108548342"	"253.336047361757"	"220.520816709457"	"281.450459377926"
"FBtr0084692"	"857.01134143503"	"948.696780959315"	"796.955021119479"	"798.998052418811"	"806.491803275173"	"748.402054937778"
"FBtr0075381"	"180.080622511904"	"157.113653323961"	"205.868470015973"	"145.620139951826"	"134.944421897811"	"157.111840391644"
"FBtr0080248"	"174.118335602802"	"179.745813624261"	"193.957482997222"	"191.037315217986"	"177.84406516943"	"186.378372224866"
"FBtr0080489"	"3799.8464132913"	"3953.68316765505"	"3769.06704266791"	"3714.2317205642"	"3684.12746296878"	"3693.66526488426"
"FBtr0305555"	"187.200803764459"	"161.758020921869"	"166.574270652342"	"175.117523211023"	"167.376795051376"	"142.474054080646"
"FBtr0082623"	"850.948416411008"	"836.15561352472"	"891.126055681277"	"750.649389206595"	"726.199137716243"	"790.1908142602"
"FBtr0302511"	"278.780868196744"	"282.321789263635"	"265.406142371756"	"236.695039510995"	"267.284036817381"	"235.346028520145"
"FBtr0088611"	"98.40382810434"	"61.3615671653037"	"79.5056930512749"	"46.9437308587502"	"75.4713204026442"	"64.3844321514407"
"FBtr0302512"	"374.899978241556"	"414.683357327996"	"407.549793161127"	"455.988544884804"	"424.859683488974"	"409.589793095963"
"FBtr0075536"	"201.833630887039"	"224.279893626392"	"232.492400508935"	"242.082258737304"	"184.099844495549"	"238.886789252125"
"FBtr0306854"	"97.6232790362015"	"63.8330013467173"	"70.8232214316863"	"53.7451620754849"	"85.8126825514642"	"68.8278202665024"
"FBtr0085538"	"58.1463167515655"	"65.2571575401374"	"72.7238040352197"	"86.2888981218928"	"92.3359148136855"	"60.5854467517934"
"FBtr0334511"	"1177.42963801826"	"1020.7919357581"	"1168.3835408822"	"756.85546614701"	"1021.72591406495"	"701.153905780111"
"FBtr0306257"	"692.512710655502"	"753.242241349368"	"704.127722400569"	"795.146276797848"	"800.492535696158"	"677.25957392049"
"FBtr0334512"	"163.312298831447"	"163.919396463851"	"219.271790813136"	"194.489144094364"	"209.756321475559"	"106.830662376027"
"FBtr0306256"	"1164.56856130365"	"1563.23310795495"	"1251.87825518655"	"1896.42438710422"	"1662.06778402683"	"1672.9447285977"
"FBtr0334510"	"1961.22647141203"	"2064.55127705643"	"2017.37643706187"	"1903.29175841116"	"2055.96928369894"	"1746.36497180579"
"FBtr0340071"	"150.990721685219"	"173.821490815047"	"137.658055926484"	"113.10302980023"	"88.2695955947062"	"145.598278137647"
"FBtr0112384"	"31.9922917471433"	"40.016432454996"	"36.059428788377"	"60.0185997554834"	"51.8650264915532"	"37.0506538048272"
"FBtr0086057"	"620.948336499079"	"665.771011466332"	"623.332688905385"	"541.461682411795"	"509.291508361545"	"541.12063054322"
"FBtr0071909"	"20.9279594625411"	"34.5721935631782"	"4.97376844195741"	"32.2758176867107"	"36.3073278256138"	"31.0887979968767"
"FBtr0070930"	"1236.65112952198"	"1385.68270218488"	"1391.89989626492"	"1346.510448187"	"1270.12574286124"	"1210.57642602331"
"FBtr0340028"	"143.477949460256"	"62.0731228093673"	"102.479825724044"	"21.0538799528792"	"62.0665373492678"	"74.1947015987201"
"FBtr0083127"	"424.582318165685"	"637.763119459538"	"366.248475904393"	"553.462299436655"	"556.304433892376"	"356.617183397445"
"FBtr0083126"	"2509.67952243571"	"2612.52450403401"	"2700.02476361971"	"2873.66894038528"	"2654.76207012143"	"2769.42918705787"
"FBtr0076016"	"62.5882131942562"	"49.5365230548949"	"46.4824318869276"	"39.0030734222895"	"51.5623077218361"	"52.5830578437653"
"FBtr0078011"	"479.463254194037"	"497.939500347418"	"517.666789727525"	"467.849737938167"	"451.606805081142"	"455.900189390185"
"FBtr0072832"	"55.9256127780682"	"72.1631484308866"	"89.6807577285806"	"122.047920782659"	"56.479038169419"	"141.329345515806"
"FBtr0072833"	"139.269626838385"	"130.498171138219"	"171.52030317116"	"107.826983124351"	"91.211466292188"	"95.57992833875"
"FBtr0303152"	"47.057903938025"	"65.0272966605559"	"1.08267978954977"	"76.6734640742807"	"128.961623323097"	"62.4333692155936"
"FBtr0072607"	"97.6436460473974"	"97.4592595590465"	"103.101608854862"	"104.747639046603"	"103.10054773366"	"97.4573347693571"
"FBtr0075275"	"356.634755049568"	"381.516006250241"	"396.544519138389"	"259.915970146023"	"224.987266437912"	"254.173471950681"
"FBtr0300238"	"56.8722783808778"	"16.4546758985243"	"43.3395109975363"	"7.39624842511479"	"37.3627873011707"	"29.3997745674332"
"FBtr0300237"	"11.7655019936874"	"15.5387967137929"	"9.93367501078855"	"22.5628482574142"	"22.9994996564591"	"15.5368880565478"
