target_id	length	eff_length	est_counts	tpm
FBtr0310303	4485	4303.31	0	0
FBtr0310301	4721	4539.31	1.44115	0.0380818
FBtr0089489	3432	3250.31	606.392	22.3783
FBtr0089488	4711	4529.31	772.608	20.4609
FBtr0110870	972	790.312	0	0
FBtr0333335	4139	3957.31	267.55	8.10968
FBtr0071362	2512	2330.31	972.725	50.0696
FBtr0071361	2512	2330.31	972.725	50.0696
FBtr0074787	2053	1871.31	362	23.2039
FBtr0084796	3310	3128.31	685	26.2651
FBtr0303786	741	559.312	0	0
FBtr0334084	1034	852.312	0	0
FBtr0075602	710	528.312	0	0
FBtr0078953	2412	2230.31	92.7008	4.98559
FBtr0344740	1853	1671.31	696.891	50.0156
FBtr0308813	607	425.312	0	0
FBtr0075063	595	413.312	48	13.9303
FBtr0339598	2411	2229.31	249.659	13.4331
FBtr0085009	1652	1470.31	104.341	8.51221
FBtr0070340	5230	5048.31	257.498	6.11824
FBtr0302311	914	732.312	0	0
FBtr0085299	2253	2071.31	935.499	54.1746
FBtr0085300	1542	1360.31	625.572	55.1616
FBtr0085301	2261	2079.31	0	0
FBtr0085302	1913	1731.31	2750.83	190.584
FBtr0085303	1530	1348.31	0	0
FBtr0085298	2265	2083.31	524.101	30.1758
FBtr0081772	1432	1250.31	0	0
FBtr0075892	699	517.312	0	0
FBtr0085690	913	731.312	0	0
FBtr0072547	506	324.312	39.5268	14.6193
FBtr0084738	2043	1861.31	160	10.311
FBtr0301788	3219	3037.31	0	0
FBtr0307273	2170	1988.31	9.3348	0.563143
FBtr0071076	1957	1775.31	296.665	20.0443
FBtr0087159	1527	1345.31	0	0
FBtr0303463	386	204.333	2	1.17406
FBtr0343684	2632	2450.31	0	0
FBtr0339088	2378	2196.31	234.319	12.7971
FBtr0339090	3014	2832.31	2.12948e-07	9.01845e-09
FBtr0339089	2504	2322.31	7.50486	0.387633
FBtr0339093	2404	2222.31	104.646	5.64825
FBtr0339091	2447	2265.31	63.4205	3.35815
FBtr0339092	2010	1828.31	56.5801	3.71203
FBtr0074635	1850	1668.31	147	10.5691
FBtr0077062	2321	2139.31	27	1.51387
FBtr0346811	1568	1386.31	0	0
FBtr0346812	2150	1968.31	0	0
FBtr0091865	1023	841.312	0	0
FBtr0082230	1001	819.312	108	15.8115
FBtr0073446	559	377.312	0	0
FBtr0343040	511	329.312	0	0
FBtr0082682	1323	1141.31	7	0.735685
FBtr0070485	2235	2053.31	30	1.75253
FBtr0083253	2398	2216.31	9	0.487091
FBtr0113241	2206	2024.31	0	0
FBtr0076604	2029	1847.31	227	14.7395
FBtr0079096	1671	1489.31	0	0
FBtr0343257	1512	1330.31	652	58.7885
FBtr0452128	1886	1704.31	0	0
FBtr0081438	963	781.312	188.593	28.9533
FBtr0333011	905	723.312	1014.41	168.223
FBtr0334483	27666	27484.3	0	0
FBtr0334482	25818	25636.3	217	1.01532
FBtr0089793	26619	26437.3	0	0
FBtr0301340	27474	27292.3	0	0
FBtr0344988	26421	26239.3	0	0
FBtr0308323	6713	6531.31	0	0
FBtr0333117	6875	6693.31	0.0123195	0.000220775
FBtr0330408	4653	4471.31	85.7383	2.30005
FBtr0333119	6563	6381.31	39.4267	0.741104
FBtr0089814	2636	2454.31	0	0
FBtr0308322	3799	3617.31	165.336	5.48253
FBtr0333120	6500	6318.31	0	0
FBtr0333118	6726	6544.31	0	0
FBtr0089815	4653	4471.31	85.7383	2.30005
FBtr0308324	6806	6624.31	0	0
FBtr0308321	6762	6580.31	323.064	5.88899
FBtr0112971	3680	3498.31	6.54646e-05	2.24464e-06
FBtr0071415	3683	3501.31	164	5.61838
FBtr0073725	3537	3355.31	5	0.178746
FBtr0072969	1320	1138.31	2295	241.835
FBtr0070663	833	651.312	2	0.368332
FBtr0345586	2458	2276.31	0	0
FBtr0078504	1245	1063.31	0	0
FBtr0079037	846	664.312	184	33.2234
FBtr0070880	1603	1421.31	0	0
FBtr0340669	1758	1576.31	0	0
FBtr0344420	501	319.312	0	0
FBtr0073454	2844	2662.31	829.076	37.3537
FBtr0334898	5847	5665.31	0	0
FBtr0084133	1450	1268.31	1	0.0945741
FBtr0303115	15005	14823.3	0	0
FBtr0303111	13764	13582.3	0	0
FBtr0334062	2261	2079.31	0	0
FBtr0344222	8988	8806.31	0	0
FBtr0303117	13700	13518.3	0	0
FBtr0303113	14438	14256.3	0	0
FBtr0303124	14309	14127.3	0.000776166	6.59012e-06
FBtr0303120	2780	2598.31	12.5245	0.578187
FBtr0303112	14130	13948.3	0	0
FBtr0303123	14018	13836.3	0	0
FBtr0303121	13793	13611.3	0	0
FBtr0303119	4752	4570.31	0	0
FBtr0344223	14216	14034.3	2.5674	0.0219432
FBtr0303125	42128	41946.3	0	0
FBtr0303118	7820	7638.31	0	0
FBtr0334061	5268	5086.31	0	0
FBtr0334060	14636	14454.3	0	0
FBtr0303114	14120	13938.3	0	0
FBtr0303122	8886	8704.31	0	0
FBtr0344224	38548	38366.3	0	0
FBtr0081974	1137	955.312	0	0
FBtr0346096	1528	1346.31	0	0
FBtr0079987	986	804.312	323	48.17
FBtr0076027	1750	1568.31	2353.96	180.039
FBtr0305992	2677	2495.31	714.038	34.3238
FBtr0301934	386	204.333	0	0
FBtr0343663	2125	1943.31	0	0
FBtr0346632	2194	2012.31	15.0601	0.8977
FBtr0080576	1987	1805.31	59.9399	3.98256
FBtr0077955	1030	848.312	51	7.21129
FBtr0330613	6522	6340.31	315.489	5.9686
FBtr0300387	6631	6449.31	177.505	3.30137
FBtr0087793	6301	6119.31	239.628	4.69714
FBtr0307109	152	36.9027	0	0
FBtr0075867	1785	1603.31	0	0
FBtr0071743	1510	1328.31	0	0
FBtr0345921	571	389.312	4	1.23243
FBtr0077277	663	481.312	0	0
FBtr0290055	1408	1226.31	124	12.1288
FBtr0071553	2547	2365.31	0	0
FBtr0334509	1045	863.312	377.069	52.3904
FBtr0082693	1970	1788.31	233.931	15.6907
FBtr0088520	1686	1504.31	16	1.27579
FBtr0070947	2217	2035.31	26	1.53229
FBtr0070946	2242	2060.31	0	0
FBtr0075836	223	42.5597	0	0
FBtr0086859	1043	861.312	0	0
FBtr0112976	1197	1015.31	96.181	11.3629
FBtr0112975	1301	1119.31	17.8162	1.90924
FBtr0112977	1136	954.312	0	0
FBtr0343639	1135	953.312	0	0
FBtr0073376	1394	1212.31	0.00284738	0.000281727
FBtr0081627	1387	1205.31	0	0
FBtr0339932	1195	1013.31	0	0
FBtr0084089	751	569.312	0	0
FBtr0300828	674	492.312	41812.3	10187.4
FBtr0073792	737	555.312	4096.47	884.853
FBtr0073793	678	496.312	66.9439	16.1791
FBtr0073794	877	695.312	2041.37	352.16
FBtr0073795	741	559.312	0	0
FBtr0273217	1666	1484.31	11	0.888927
FBtr0085074	1981	1799.31	1777.24	118.478
FBtr0085071	2167	1985.31	2.42603e-06	1.46577e-07
FBtr0085073	2361	2179.31	697.369	38.3832
FBtr0085070	1886	1704.31	0	0
FBtr0085072	2136	1954.31	590.584	36.2482
FBtr0331701	2286	2104.31	0.0171622	0.000978276
FBtr0301194	1328	1146.31	110	11.5103
FBtr0339600	3404	3222.31	1.95008e-08	7.2591e-10
FBtr0070310	3419	3237.31	598.656	22.1815
FBtr0334497	1275	1093.31	0.0573674	0.0062939
FBtr0084378	1974	1792.31	17.9426	1.2008
FBtr0300296	522	340.312	0	0
FBtr0302418	616	434.312	0.999999	0.276183
FBtr0077736	1372	1190.31	419.456	42.2692
FBtr0335129	2025	1843.31	56.2506	3.66038
FBtr0303827	408	226.312	0	0
FBtr0303235	1398	1216.31	198.929	19.6179
FBtr0332540	2071	1889.31	1.44718e-08	9.18792e-10
FBtr0303236	2177	1995.31	115.262	6.92905
FBtr0114455	1152	970.312	1	0.12362
FBtr0343623	1173	991.312	0	0
FBtr0343361	4335	4153.31	0	0
FBtr0331303	4056	3874.31	315	9.75246
FBtr0306715	410	228.312	0	0
FBtr0306714	439	257.312	0	0
FBtr0304118	776	594.312	634	127.96
FBtr0331400	2603	2421.31	4	0.198156
FBtr0299667	526	344.312	2	0.696749
FBtr0344234	2511	2329.31	0	0
FBtr0310626	2114	1932.31	0	0
FBtr0310627	2982	2800.31	0	0
FBtr0310629	2655	2473.31	0	0
FBtr0079818	1298	1116.31	497.92	53.5023
FBtr0079817	1286	1104.31	89.0799	9.67579
FBtr0078181	1453	1271.31	190	17.9267
FBtr0084980	759	577.312	0	0
FBtr0080184	1128	946.312	18	2.28158
FBtr0332030	1069	887.312	0	0
FBtr0084921	923	741.312	0	0
FBtr0074788	6764	6582.31	0.727394	0.0132553
FBtr0335043	6761	6579.31	1.27261	0.0232013
FBtr0339774	3635	3453.31	0	0
FBtr0070215	3055	2873.31	495.121	20.6693
FBtr0339772	3096	2914.31	80.6765	3.32054
FBtr0339773	2945	2763.31	426.203	18.5005
FBtr0339980	954	772.312	8.93613	1.38789
FBtr0087433	825	643.312	264.064	49.2363
FBtr0088235	4730	4548.31	592.039	15.6134
FBtr0339521	4209	4027.31	375.961	11.1976
FBtr0085158	784	602.312	239	47.5965
FBtr0336874	2892	2710.31	19.0553	0.843326
FBtr0089062	951	769.312	8.42593	1.31375
FBtr0303224	4521	4339.31	719.296	19.8831
FBtr0079295	4679	4497.31	1024.7	27.3303
FBtr0343864	4661	4479.31	2.40845e-07	6.44948e-09
FBtr0333490	2089	1907.31	0	0
FBtr0080046	2003	1821.31	226	14.8841
FBtr0343719	1549	1367.31	0	0
FBtr0080785	988	806.312	0	0
FBtr0074916	4098	3916.31	13.8974	0.425651
FBtr0074917	3936	3754.31	752.103	24.0295
FBtr0078548	704	522.312	2	0.459302
FBtr0082030	2767	2585.31	522.824	24.2572
FBtr0084621	1633	1451.31	0	0
FBtr0084622	1279	1097.31	0	0
FBtr0301529	1658	1476.31	0	0
FBtr0331794	3311	3129.31	0	0
FBtr0112678	2078	1896.31	0	0
FBtr0345428	3355	3173.31	0	0
FBtr0331795	1547	1365.31	0	0
FBtr0112677	2518	2336.31	0	0
FBtr0074870	3522	3340.31	1	0.0359097
FBtr0346959	7214	7032.31	183.816	3.13534
FBtr0113088	7399	7217.31	0	0
FBtr0113087	7408	7226.31	204.59	3.39599
FBtr0304679	7414	7232.31	0	0
FBtr0113089	7441	7259.31	0	0
FBtr0087079	7606	7424.31	10.2716	0.165952
FBtr0330003	7214	7032.31	183.816	3.13534
FBtr0304680	7432	7250.31	33.5057	0.55432
FBtr0075464	450	268.312	0	0
FBtr0347156	1178	996.312	0	0
FBtr0347155	929	747.312	0	0
FBtr0076648	1544	1362.31	209	18.4021
FBtr0334308	2048	1866.31	45.7012	2.93726
FBtr0082385	2149	1967.31	475.299	28.9796
FBtr0330228	3322	3140.31	460.5	17.5896
FBtr0071660	3322	3140.31	460.5	17.5896
FBtr0332509	8094	7912.31	92.0973	1.39618
FBtr0080514	5743	5561.31	378.146	8.15607
FBtr0080513	5920	5738.31	960.756	20.0829
FBtr0308252	7557	7375.31	4.19409	0.0682112
FBtr0078142	4040	3858.31	0.805907	0.0250545
FBtr0072048	1219	1037.31	0	0
FBtr0085317	382	200.333	0	0
FBtr0336752	514	332.312	0	0
FBtr0330375	3516	3334.31	181.372	6.52473
FBtr0330374	3441	3259.31	108.098	3.97823
FBtr0084897	3516	3334.31	181.372	6.52473
FBtr0087996	415	233.312	0	0
FBtr0084012	1477	1295.31	384	35.5595
FBtr0330042	3003	2821.31	0.5	0.0212577
FBtr0083584	3003	2821.31	0.5	0.0212577
FBtr0083585	3399	3217.31	0	0
FBtr0300648	491	309.312	276.93	107.392
FBtr0084505	643	461.312	6.06989	1.57828
FBtr0334886	4964	4782.31	4.71092e-06	1.18159e-07
FBtr0302184	5216	5034.31	0	0
FBtr0305154	3249	3067.31	78.2834	3.06133
FBtr0305153	2984	2802.31	170.906	7.31541
FBtr0334887	5180	4998.31	124.087	2.97783
FBtr0305155	4871	4689.31	0	0
FBtr0302183	5126	4944.31	12.5946	0.305546
FBtr0334888	4886	4704.31	0	0
FBtr0081572	4341	4159.31	3.12956	0.0902528
FBtr0073448	5830	5648.31	1495	31.7483
FBtr0082012	2136	1954.31	342	20.9909
FBtr0082340	1773	1591.31	20	1.50755
FBtr0335217	2032	1850.31	0	0
FBtr0300553	4062	3880.31	0	0
FBtr0335272	4016	3834.31	0	0
FBtr0335273	4583	4401.31	0	0
FBtr0081737	778	596.312	875	176.008
FBtr0072845	1578	1396.31	1	0.0859045
FBtr0113029	2280	2098.31	168.333	9.62269
FBtr0303885	2232	2050.31	23.0067	1.34596
FBtr0079787	2702	2520.31	94.6608	4.5052
FBtr0114366	2248	2066.31	0	0
FBtr0100254	2602	2420.31	18.7072	0.927118
FBtr0070091	2505	2323.31	132.309	6.83093
FBtr0307173	10506	10324.3	61.8865	0.719007
FBtr0084278	477	295.312	1	0.406179
FBtr0076891	739	557.312	238	51.2244
FBtr0081832	1220	1038.31	385.984	44.5903
FBtr0073513	1742	1560.31	801.174	61.5905
FBtr0300872	1800	1618.31	54.8259	4.0637
FBtr0078345	633	451.312	0	0
FBtr0302941	1767	1585.31	1	0.075663
FBtr0299905	1425	1243.31	16	1.54361
FBtr0344787	1413	1231.31	0	0
FBtr0088024	1757	1575.31	72.126	5.49191
FBtr0339582	1784	1602.31	0	0
FBtr0339583	1790	1608.31	0	0
FBtr0088025	1763	1581.31	33.874	2.56949
FBtr0083397	2231	2049.31	1284	75.1546
FBtr0083398	2238	2056.31	0	0
FBtr0305987	2200	2018.31	0	0
FBtr0077007	4303	4121.31	1	0.0291047
FBtr0089879	1125	943.312	142.664	18.1408
FBtr0089052	1633	1451.31	3	0.247947
FBtr0303150	1215	1033.31	151	17.5285
FBtr0300295	322	140.353	0	0
FBtr0290239	2192	2010.31	0	0
FBtr0290240	2242	2060.31	49	2.85274
FBtr0300568	1699	1517.31	282.034	22.2959
FBtr0078115	2396	2214.31	6.08101	0.329409
FBtr0078114	2176	1994.31	2.88505	0.173524
FBtr0072290	1456	1274.31	730.095	68.723
FBtr0330237	1456	1274.31	730.095	68.723
FBtr0332921	1473	1291.31	59.8092	5.55565
FBtr0073391	2433	2251.31	0	0
FBtr0331720	2106	1924.31	0.000732567	4.56636e-05
FBtr0073390	2093	1911.31	2.99927	0.188227
FBtr0072800	2538	2356.31	158	8.04309
FBtr0081201	759	577.312	0	0
FBtr0302360	702	520.312	3	0.691601
FBtr0086812	910	728.312	0	0
FBtr0340391	1235	1053.31	0	0
FBtr0340390	1016	834.312	0	0
FBtr0086653	1001	819.312	0	0
FBtr0079303	1979	1797.31	0	0
FBtr0339237	2722	2540.31	0	0
FBtr0086235	782	600.312	0	0
FBtr0301799	676	494.312	1	0.24266
FBtr0345272	2594	2412.31	0	0
FBtr0339137	2597	2415.31	0	0
FBtr0084313	1796	1614.31	1	0.0743038
FBtr0072667	1439	1257.31	808	77.0844
FBtr0332620	5423	5241.31	29.7431	0.680684
FBtr0300732	3159	2977.31	24.1106	0.971365
FBtr0073547	5936	5754.31	292.309	6.09322
FBtr0300733	5156	4974.31	0	0
FBtr0073546	3177	2995.31	409.837	16.4122
FBtr0308492	575	393.312	0	0
FBtr0306523	5631	5449.31	3541.82	77.9621
FBtr0306520	9896	9714.31	139.054	1.71699
FBtr0306522	6524	6342.31	2150.5	40.6715
FBtr0074800	9826	9644.31	577.433	7.18173
FBtr0306521	6603	6421.31	290.361	5.42392
FBtr0332993	11220	11038.3	0	0
FBtr0074801	5874	5692.31	331.956	6.99505
FBtr0100839	8024	7842.31	19.8168	0.303101
FBtr0083301	1644	1462.31	0	0
FBtr0340091	2946	2764.31	300.815	13.053
FBtr0070439	3595	3413.31	627.177	22.04
FBtr0070440	3303	3121.31	183.008	7.03286
FBtr0086563	2289	2107.31	317	18.0438
FBtr0079106	3253	3071.31	0	0
FBtr0085734	2021	1839.31	0	0
FBtr0085733	2153	1971.31	148	9.00544
FBtr0084551	1373	1191.31	90.3835	9.10043
FBtr0077237	1173	991.312	2	0.242001
FBtr0077319	3391	3209.31	981.236	36.6741
FBtr0340404	1650	1468.31	301.764	24.6517
FBtr0331824	4160	3978.31	0	0
FBtr0331825	3878	3696.31	0.809031	0.026254
FBtr0331823	4163	3981.31	0	0
FBtr0331827	4052	3870.31	0	0
FBtr0331826	3875	3693.31	2.19097	0.0711572
FBtr0070296	1634	1452.31	616	50.8767
FBtr0345089	7069	6887.31	0	0
FBtr0345106	4738	4556.31	123.893	3.2616
FBtr0345109	11401	11219.3	0.00110752	1.18409e-05
FBtr0345108	4127	3945.31	26.0527	0.792082
FBtr0345112	14937	14755.3	0	0
FBtr0345115	7166	6984.31	12.9252	0.221979
FBtr0345091	2310	2128.31	2.85343	0.160817
FBtr0345096	2084	1902.31	10.3326	0.651518
FBtr0345100	6947	6765.31	2.42688e-06	4.30287e-08
FBtr0345113	7339	7157.31	200.674	3.36309
FBtr0345095	1917	1735.31	525.034	36.2918
FBtr0345093	6579	6397.31	570.646	10.6996
FBtr0345101	6930	6748.31	0	0
FBtr0345092	7611	7429.31	354.518	5.72385
FBtr0345098	2511	2329.31	252.924	13.0245
FBtr0345105	5863	5681.31	14.7761	0.311968
FBtr0345110	10679	10497.3	0.00124166	1.41881e-05
FBtr0345090	6674	6492.31	0	0
FBtr0345097	2247	2065.31	0	0
FBtr0345107	4447	4265.31	243.874	6.85825
FBtr0345085	5665	5483.31	356.518	7.79897
FBtr0345088	7307	7125.31	0.0637256	0.00107277
FBtr0345099	7472	7290.31	1375.82	22.6368
FBtr0345103	6398	6216.31	5.7135e-05	1.10247e-06
FBtr0345102	7368	7186.31	824.885	13.7685
FBtr0345111	11244	11062.3	267.128	2.89648
FBtr0345086	6328	6146.31	0	0
FBtr0345087	7321	7139.31	0.00573226	9.63092e-05
FBtr0345114	6657	6475.31	257.069	4.76198
FBtr0345094	5774	5592.31	0	0
FBtr0345104	10097	9915.31	0	0
FBtr0086642	1073	891.312	0	0
FBtr0309871	1493	1311.31	3.37967	0.309148
FBtr0071284	1210	1028.31	0	0
FBtr0301805	1105	923.312	382.62	49.7071
FBtr0078723	3986	3804.31	678	21.3773
FBtr0343656	893	711.312	0	0
FBtr0080531	653	471.312	0	0
FBtr0072869	1134	952.312	0	0
FBtr0332673	1017	835.312	4	0.574394
FBtr0344009	2396	2214.31	112.81	6.11094
FBtr0083251	2146	1964.31	118.926	7.26216
FBtr0072553	1422	1240.31	12	1.16051
FBtr0086168	693	511.312	1	0.234592
FBtr0078921	2691	2509.31	8506	406.602
FBtr0081858	1643	1461.31	86	7.05917
FBtr0333177	7849	7667.31	95.5346	1.49457
FBtr0333178	9156	8974.31	27.4654	0.367099
FBtr0082655	2679	2497.31	2838.27	136.326
FBtr0082654	1866	1684.31	2594.73	184.785
FBtr0088647	831	649.312	318.641	58.8636
FBtr0088646	1084	902.312	887.648	118
FBtr0088645	2554	2372.31	53.711	2.71575
FBtr0339616	4515	4333.31	0	0
FBtr0339617	5931	5749.31	3	0.0625898
FBtr0301085	4648	4466.31	0	0
FBtr0078471	2085	1903.31	11	0.693236
FBtr0304710	2592	2410.31	1348	67.0834
FBtr0077980	2729	2547.31	0	0
FBtr0344015	2746	2564.31	0	0
FBtr0300173	2819	2637.31	6.38376	0.290344
FBtr0079181	832	650.312	0	0
FBtr0310551	1727	1545.31	558.247	43.332
FBtr0310552	1736	1554.31	31.39	2.42243
FBtr0075389	1748	1566.31	868.523	66.5122
FBtr0310550	1739	1557.31	830.798	63.9909
FBtr0310553	1721	1539.31	40.0418	3.12022
FBtr0331174	1758	1576.31	0	0
FBtr0346457	1519	1337.31	0	0
FBtr0110769	1394	1212.31	0	0
FBtr0343270	540	358.312	54.9527	18.3961
FBtr0072241	527	345.312	356.915	123.98
FBtr0089751	2665	2483.31	563.716	27.2288
FBtr0089750	2714	2532.31	775.195	36.7191
FBtr0089749	2251	2069.31	26.0884	1.51224
FBtr0081499	2335	2153.31	412.937	23.0025
FBtr0084918	1335	1153.31	1	0.104004
FBtr0339176	589	407.312	0	0
FBtr0082049	754	572.312	30.3499	6.36096
FBtr0339177	622	440.312	11668.4	3178.69
FBtr0082050	771	589.312	177.291	36.0861
FBtr0307048	450	268.312	0	0
FBtr0077023	446	264.312	0	0
FBtr0307049	323	141.353	0	0
FBtr0305282	407	225.312	0	0
FBtr0084180	350	168.353	0	0
FBtr0347257	1193	1011.31	0	0
FBtr0335196	629	447.312	0	0
FBtr0079190	1440	1258.31	63.7162	6.0738
FBtr0343124	1361	1179.31	42.7945	4.35269
FBtr0343123	1315	1133.31	17.9392	1.89868
FBtr0079189	1377	1195.31	38.5501	3.8685
FBtr0339139	1696	1514.31	0	0
FBtr0074238	1227	1045.31	6793	779.496
FBtr0079535	607	425.312	1093.8	308.482
FBtr0333095	1022	840.312	16.1988	2.31228
FBtr0086147	1061	879.312	0	0
FBtr0336665	939	757.312	801	126.869
FBtr0074984	507	325.312	0	0
FBtr0086289	549	367.312	0	0
FBtr0071018	3927	3745.31	265	8.48704
FBtr0071017	3674	3492.31	6.41472e-06	2.20325e-07
FBtr0344288	1952	1770.31	68.2861	4.6268
FBtr0082515	1949	1767.31	144.714	9.8219
FBtr0331805	1594	1412.31	12.4347	1.05609
FBtr0077167	1597	1415.31	0.920248	0.0779922
FBtr0344225	1511	1329.31	0	0
FBtr0080838	6624	6442.31	335.22	6.24147
FBtr0080839	6575	6393.31	777.288	14.5833
FBtr0321313	6170	5988.31	54.8726	1.09913
FBtr0345438	2949	2767.31	716.921	31.075
FBtr0080500	3041	2859.31	31.0795	1.3038
FBtr0346741	811	629.312	0	0
FBtr0331527	1352	1170.31	0	0
FBtr0078263	940	758.312	24	3.79631
FBtr0334694	314	132.353	0	0
FBtr0077961	1272	1090.31	921.182	101.343
FBtr0331287	1198	1016.31	246.818	29.1305
FBtr0347290	633	451.312	6	1.59468
FBtr0347288	572	390.312	0	0
FBtr0347289	578	396.312	0	0
FBtr0089318	671	489.312	117	28.6813
FBtr0084751	1584	1402.31	18	1.53967
FBtr0332625	1471	1289.31	0	0
FBtr0333740	1252	1070.31	0	0
FBtr0084700	3124	2942.31	1187.1	48.3947
FBtr0331696	2085	1903.31	40.2699	2.53787
FBtr0392911	4332	4150.31	75.6288	2.18577
FBtr0392912	4003	3821.31	0	0
FBtr0080715	1812	1630.31	0	0
FBtr0080714	1740	1558.31	0	0
FBtr0087965	3460	3278.31	280.971	10.2804
FBtr0087966	3539	3357.31	37.0287	1.32296
FBtr0087964	3530	3348.31	0	0
FBtr0340620	4485	4303.31	356.079	9.92527
FBtr0340621	5288	5106.31	6.48216e-06	1.52269e-07
FBtr0074451	4500	4318.31	1095.23	30.4223
FBtr0301696	5282	5100.31	99.919	2.3499
FBtr0333757	4862	4680.31	214.767	5.50416
FBtr0084510	1046	864.312	566	78.5497
FBtr0299961	1587	1405.31	19.692	1.6808
FBtr0345939	1930	1748.31	7.64568	0.52456
FBtr0331836	4183	4001.31	0.669944	0.0200833
FBtr0076798	4303	4121.31	2.34114	0.0681382
FBtr0076796	3968	3786.31	1.97065	0.0624296
FBtr0331835	3810	3628.31	11.1244	0.367763
FBtr0076794	4146	3964.31	121.059	3.66294
FBtr0331838	3475	3293.31	11.3771	0.414378
FBtr0076797	4026	3844.31	38.4395	1.19938
FBtr0331837	3848	3666.31	0.504903	0.0165187
FBtr0331833	3653	3471.31	892.216	30.8301
FBtr0331834	5759	5577.31	22.5281	0.484504
FBtr0076795	4081	3899.31	0	0
FBtr0112941	3606	3424.31	384.769	13.478
FBtr0080859	1010	828.312	0	0
FBtr0340233	1073	891.312	0	0
FBtr0082384	716	534.312	187	41.9803
FBtr0071058	361	179.353	0	0
FBtr0077730	824	642.312	52	9.71082
FBtr0075220	762	580.312	332	68.6238
FBtr0070866	2619	2437.31	0	0
FBtr0343294	3751	3569.31	0	0
FBtr0088803	2036	1854.31	1	0.0646868
FBtr0074652	3952	3770.31	883.52	28.1085
FBtr0342879	3919	3737.31	4.13922	0.132849
FBtr0342880	4147	3965.31	238.341	7.20973
FBtr0306948	748	566.312	15	3.17712
FBtr0076280	683	501.312	0	0
FBtr0071867	577	395.312	19.8308	6.01725
FBtr0346949	1234	1052.31	80.0846	9.12857
FBtr0304728	5346	5164.31	0	0
FBtr0071658	5200	5018.31	1452	34.7062
FBtr0073941	611	429.312	126	35.2043
FBtr0085640	425	243.312	26	12.8177
FBtr0087743	1024	842.312	7	0.996835
FBtr0303428	282	100.363	0	0
FBtr0347196	599	417.312	0	0
FBtr0331500	2959	2777.31	0	0
FBtr0076995	500	318.312	0	0
FBtr0346032	609	427.312	0	0
FBtr0290248	691	509.312	0	0
FBtr0300100	3343	3161.31	321.737	12.2076
FBtr0273362	2782	2600.31	123.975	5.71884
FBtr0344966	3349	3167.31	13.6526	0.51704
FBtr0083690	2190	2008.31	586	34.9997
FBtr0333911	1163	981.312	10.9464	1.33802
FBtr0299868	880	698.312	157.054	26.9772
FBtr0080993	3513	3331.31	17	0.612114
FBtr0331983	8297	8115.31	0	0
FBtr0100033	4730	4548.31	15	0.395585
FBtr0113473	1722	1540.31	3	0.23362
FBtr0091818	493	311.312	0	0
FBtr0073214	1936	1754.31	5.53411	0.378389
FBtr0332657	1302	1120.31	0.465893	0.0498822
FBtr0306821	535	353.312	0	0
FBtr0306822	451	269.312	0	0
FBtr0074663	2489	2307.31	0	0
FBtr0081679	792	610.312	0	0
FBtr0343121	2227	2045.31	186.408	10.9321
FBtr0346135	1871	1689.31	129.947	9.22688
FBtr0079186	1978	1796.31	11.4691	0.765851
FBtr0079185	1832	1650.31	810.176	58.8859
FBtr0110962	2274	2092.31	37.1293	2.12857
FBtr0110963	2339	2157.31	0	0
FBtr0112965	4974	4792.31	22.4027	0.560731
FBtr0071295	4743	4561.31	0.902277	0.0237273
FBtr0071296	4666	4484.31	92.3028	2.46898
FBtr0309255	4997	4815.31	197.874	4.92905
FBtr0309254	4718	4536.31	425.765	11.2581
FBtr0333808	4887	4705.31	103.41	2.63615
FBtr0071294	4648	4466.31	2.23569	0.0600429
FBtr0071297	4761	4579.31	34.9179	0.914632
FBtr0071298	4681	4499.31	1057.19	28.1842
FBtr0302456	3995	3813.31	0	0
FBtr0332514	3930	3748.31	0	0
FBtr0071699	2160	1978.31	5.40522	0.327731
FBtr0071700	1794	1612.31	64.5948	4.80559
FBtr0085212	1347	1165.31	0	0
FBtr0332531	1463	1281.31	118.004	11.0469
FBtr0079447	1459	1277.31	68.897	6.46996
FBtr0301152	2870	2688.31	12.284	0.548097
FBtr0079448	1352	1170.31	25.3185	2.59499
FBtr0344858	1313	1131.31	0	0
FBtr0079446	1591	1409.31	23.2728	1.98079
FBtr0332530	2204	2022.31	0	0
FBtr0077985	999	817.312	414	60.759
FBtr0078817	4719	4537.31	6.63974	0.17553
FBtr0078812	4502	4320.31	54.7694	1.52062
FBtr0273432	4651	4469.31	9.43476	0.253215
FBtr0078816	1675	1493.31	0	0
FBtr0078810	8072	7890.31	54.6709	0.831114
FBtr0110933	5373	5191.31	0	0
FBtr0273431	4175	3993.31	0	0
FBtr0306695	6314	6132.31	0	0
FBtr0100197	4083	3901.31	54.8125	1.68526
FBtr0333695	3789	3607.31	701.407	23.323
FBtr0110932	4332	4150.31	420.742	12.16
FBtr0308581	4905	4723.31	18.0697	0.458884
FBtr0273430	2394	2212.31	1.75114	0.0949451
FBtr0078813	3783	3601.31	62.1412	2.06975
FBtr0078815	2303	2121.31	47.0455	2.66019
FBtr0273433	5170	4988.31	0	0
FBtr0078818	4780	4598.31	77.4196	2.01953
FBtr0078811	5167	4985.31	56.8029	1.36671
FBtr0306694	5689	5507.31	19.5744	0.426332
FBtr0078814	4838	4656.31	5.80329	0.149496
FBtr0308580	5976	5794.31	4.92581	0.10197
